Tier,Bed,Plot,Label,Group,Avg_Height_Drone_cm,Vegetation_Fraction,Avg_Temp_C,Average_Height_from_Rover_cm,Average_Leaf_Area_cm2,Average_Pod_Count,Average_Leaf_Count,Average_Flower_Count,Date,Intensive_physiological_plot
8,36,1055,7,CB-tepary,0.263187813,0.225718065,34.69440177,24.82,266.2,1,30,1,7/11/2022,0
8,36,1055,7,CB-tepary,0.46826914,0.417721247,28.67650247,38.47,810.71,1,29,2,7/25/2022,0
9,36,1056,256,CB-tepary,0.095448303,0.028874034,38.51047258,8.84,16.79,0,3,0,6/20/2022,0
9,36,1056,256,CB-tepary,0.203871049,0.123563286,34.40167366,18.36,105.59,0,15,0,7/11/2022,0
9,36,1056,256,CB-tepary,0.143505594,0.221812138,29.46319759,30.68,306.3,1,23,1,7/25/2022,0
9,37,1057,169,CB-tepary,0.113808624,0.03712951,38.0899383,6.79,21.54,0,3,0,6/20/2022,0
9,37,1057,169,CB-tepary,0.239318857,0.188367685,33.46503006,25.83,152.31,0,21,1,7/11/2022,0
9,37,1057,169,CB-tepary,0.311794972,0.311847996,29.30098319,39.81,569.31,2,33,1,7/25/2022,0
8,37,1058,180,CB-tepary,0.085979103,0.02927674,38.29827671,6.85,18.82,0,3,0,6/20/2022,0
8,37,1058,180,CB-tepary,0.245459326,0.191882265,34.36907225,25.71,160.73,1,21,1,7/11/2022,0
8,37,1058,180,CB-tepary,0.205096932,0.333902939,29.54605452,36.83,605.09,1,28,1,7/25/2022,0
7,37,1059,89,CB-tepary,0.097818313,0.038028,38.06852221,7.06,22.13,0,4,0,6/20/2022,0
7,37,1059,89,CB-tepary,0.296062984,0.251265467,33.57135805,27.26,167.33,0,20,1,7/11/2022,0
7,37,1059,89,CB-tepary,0.486723327,0.439336979,28.83552186,41.21,680.48,1,26,1,7/25/2022,0
6,37,1060,91,CB-tepary,0.160322011,0.028240202,38.34370694,7.94,26.52,0,3,0,6/20/2022,0
6,37,1060,91,CB-tepary,0.31230798,0.174845332,32.8110023,22.51,226.16,0,23,0,7/11/2022,0
6,37,1060,91,CB-tepary,0.382854983,0.259452049,29.24990477,33.71,764.13,1,30,2,7/25/2022,0
6,38,1061,Check1,CB-tepary,0.070105547,0.041036544,36.66767176,12.53,39.66,0,8,0,6/20/2022,0
6,38,1061,Check1,CB-tepary,0.361560941,0.319952193,32.70315039,26.94,291.77,1,35,1,7/11/2022,0
6,38,1061,Check1,CB-tepary,0.555835032,0.596067513,26.71359316,46.83,1124.86,1,57,1,7/25/2022,0
7,38,1062,263,CB-tepary,0.061865273,0.019776164,37.67280837,13.62,17.8,0,3,0,6/20/2022,0
7,38,1062,263,CB-tepary,0.295971198,0.172595427,33.2436414,22.46,143.26,0,18,1,7/11/2022,0
7,38,1062,263,CB-tepary,0.517352566,0.354640152,29.64192681,38.14,614.36,1,24,1,7/25/2022,0
8,38,1063,32,CB-tepary,0.099427313,0.012234747,37.54458007,8.83,28.91,0,4,0,6/20/2022,0
8,38,1063,32,CB-tepary,0.304452031,0.137045369,30.63644966,22.79,208.84,0,23,1,7/11/2022,0
8,38,1063,32,CB-tepary,0.395254433,0.24324208,29.40836534,42.53,861.93,1,28,1,7/25/2022,0
9,38,1064,255,CB-tepary,0.051906213,0.02150451,38.0056034,10.21,16.99,0,3,0,6/20/2022,0
9,38,1064,255,CB-tepary,0.143330649,0.1047994,34.14559226,17.36,98.29,0,16,0,7/11/2022,0
9,38,1064,255,CB-tepary,0.258836669,0.198971247,30.0636785,26.81,392.57,1,26,1,7/25/2022,0
9,39,1065,141,CB-tepary,0.084733296,0.025432228,37.06647892,7.46,24.78,0,3,0,6/20/2022,0
9,39,1065,141,CB-tepary,0.247678587,0.198748594,31.48329228,23.71,139.66,0,19,0,7/11/2022,0
9,39,1065,141,CB-tepary,0.472647917,0.390637141,30.64524394,33.16,577.15,1,30,1,7/25/2022,0
8,39,1066,Check2,CB-tepary,0.065406352,0.057683822,36.81851344,9.28,54.87,0,8,0,6/20/2022,0
8,39,1066,Check2,CB-tepary,0.508509006,0.423368954,31.21887583,33.34,263.14,0,27,1,7/11/2022,0
8,39,1066,Check2,CB-tepary,0.604496506,0.701861491,27.03254362,44.08,837.52,1,31,3,7/25/2022,0
7,39,1067,259,CB-tepary,0.076794957,0.029162822,37.88182538,6.62,28.59,0,4,0,6/20/2022,0
7,39,1067,259,CB-tepary,0.271758191,0.256374203,32.51668951,26.84,190.86,1,21,0,7/11/2022,0
7,39,1067,259,CB-tepary,0.542020765,0.453221121,29.93280048,39.12,731.28,1,23,2,7/25/2022,0
10,36,1069,320,CB-tepary,0.083326203,0.015122949,38.58424586,7.47,11.81,0,2,0,6/20/2022,0
10,36,1069,320,CB-tepary,0.22509334,0.148809524,33.3838063,16.15,212.77,1,14,1,7/11/2022,0
10,36,1069,320,CB-tepary,0.29542305,0.204846763,29.79642429,17.42,559.19,1,15,1,7/25/2022,0
11,36,1070,175,CB-tepary,0.091391061,0.019094228,38.35860273,6.92,6.9,0,2,0,6/20/2022,0
11,36,1070,175,CB-tepary,0.135590404,0.153958806,34.4023721,18.25,139.57,0,15,0,7/11/2022,0
11,36,1070,175,CB-tepary,0.264962688,0.272150547,30.43455645,32.11,429.32,1,19,1,7/25/2022,0
12,36,1071,309,CB-tepary,0.132500158,0.045930442,38.33509786,8.59,28.56,0,4,0,6/20/2022,0
12,36,1071,309,CB-tepary,0.345025165,0.300646374,29.72706316,22.76,252.27,0,19,0,7/11/2022,0
12,36,1071,309,CB-tepary,0.53162995,0.568203402,27.85695646,36.68,813.62,1,23,2,7/25/2022,0
13,36,1072,Check1,CB-tepary,0.068780655,0.031411082,38.11708828,8,15.84,0,4,0,6/20/2022,0
13,36,1072,Check1,CB-tepary,0.29172985,0.369732615,31.33890462,25.24,274.6,1,37,1,7/11/2022,0
13,36,1072,Check1,CB-tepary,0.493585604,0.691193796,26.567365,37.05,933.89,1,46,2,7/25/2022,0
13,37,1073,82,CB-tepary,0.10266988,0.033936379,38.08978977,7.03,22.73,0,4,0,6/20/2022,0
13,37,1073,82,CB-tepary,0.285100406,0.266369048,31.78566609,27.42,207.91,0,24,1,7/11/2022,0
13,37,1073,82,CB-tepary,0.532887059,0.383201594,27.65426853,36.84,554.59,1,24,2,7/25/2022,0
12,37,1074,Check2,CB-tepary,0.118903443,0.131886276,36.42678747,13.66,86.47,0,9,0,6/20/2022,0
12,37,1074,Check2,CB-tepary,0.588895591,0.690656951,29.89574678,35.19,296.83,1,26,1,7/11/2022,0
12,37,1074,Check2,CB-tepary,0.385109812,0.79342571,26.46949965,35.78,736.62,1,28,3,7/25/2022,0
11,37,1075,122,CB-tepary,0.105379324,0.050418814,37.90276023,9.43,41.36,0,6,0,6/20/2022,0
11,37,1075,122,CB-tepary,0.370851169,0.319483502,31.4783393,28.87,227.63,0,21,1,7/11/2022,0
11,37,1075,122,CB-tepary,0.572328458,0.511706617,27.84832292,46.57,895.03,2,19,3,7/25/2022,0
10,37,1076,296,CB-tepary,0.089533838,0.038579253,38.2169472,6.66,21.89,0,4,0,6/20/2022,0
10,37,1076,296,CB-tepary,0.267767053,0.314067458,32.50369831,28.28,220.08,0,23,0,7/11/2022,0
10,37,1076,296,CB-tepary,0.57138387,0.48246326,28.3924349,43.24,747.33,1,22,2,7/25/2022,0
10,38,1077,237,CB-tepary,0.080860116,0.021383698,37.48676581,9.31,17.99,0,3,0,6/20/2022,0
10,38,1077,237,CB-tepary,0.25166685,0.190617914,35.34572927,24.61,184.86,0,17,1,7/11/2022,0
10,38,1077,237,CB-tepary,0.461515307,0.319323951,28.65879077,35.7,605.95,1,27,2,7/25/2022,0
11,38,1078,15,CB-tepary,0.112142384,0.050142404,37.68422222,9.03,27.56,0,4,0,6/20/2022,0
11,38,1078,15,CB-tepary,0.38785408,0.362509374,31.20997987,24.07,359.52,1,14,1,7/11/2022,0
11,38,1078,15,CB-tepary,0.54877733,0.516507404,27.45672962,35.06,687.82,1,13,3,7/25/2022,0
12,38,1079,243,CB-tepary,0.093717511,0.05551767,37.20994985,9.11,36.71,0,5,0,6/20/2022,0
12,38,1079,243,CB-tepary,0.309643799,0.523622047,31.72038443,25.36,368.4,1,25,1,7/11/2022,0
12,38,1079,243,CB-tepary,0.457148671,0.796552169,26.81402643,13.75,561.67,0,7,0,7/25/2022,0
13,38,1080,242,CB-tepary,0.096970631,0.043411727,37.47997999,9.21,35.03,0,4,0,6/20/2022,0
13,38,1080,242,CB-tepary,0.36822374,0.305535316,31.72793802,27.46,214.13,0,20,1,7/11/2022,0
13,38,1080,242,CB-tepary,0.601172671,0.500107917,26.9579386,40.48,719.63,1,22,2,7/25/2022,0
13,39,1081,265,CB-tepary,0.09178071,0.062136468,37.15084902,10.45,52.93,0,6,0,6/20/2022,0
13,39,1081,265,CB-tepary,0.385987188,0.431613586,31.18840402,32.43,279.12,1,29,1,7/11/2022,0
13,39,1081,265,CB-tepary,0.621394107,0.526380053,27.06121203,41.89,691,1,30,1,7/25/2022,0
12,39,1082,241,CB-tepary,0.079846908,0.058084961,37.17787761,5.51,25.06,0,3,0,6/20/2022,0
12,39,1082,241,CB-tepary,0.16639873,0.467528499,33.21360911,21.11,344.9,0,17,1,7/11/2022,0
12,39,1082,241,CB-tepary,0.377159715,0.574829491,28.79034979,24.39,722.8,1,21,2,7/25/2022,0
11,39,1083,44,CB-tepary,0.088719233,0.04845762,36.94733318,6.53,26.01,1,4,0,6/20/2022,0
11,39,1083,44,CB-tepary,0.33406593,0.399582865,30.52988011,27.34,302.59,1,23,1,7/11/2022,0
11,39,1083,44,CB-tepary,0.503037088,0.631442631,27.47658907,38,880.84,2,24,1,7/25/2022,0
10,39,1084,212,CB-tepary,0.063017588,0.017960696,37.79744634,6.28,18.08,0,2,0,6/20/2022,0
10,39,1084,212,CB-tepary,0.162374296,0.183593842,30.85383798,28.17,146.26,0,19,1,7/11/2022,0
10,39,1084,212,CB-tepary,0.255992444,0.347402597,30.46289343,30.64,701.88,1,35,1,7/25/2022,0
14,36,1085,226,CB-tepary,0.102693564,0.059248265,37.67429682,9.69,31.54,0,6,0,6/20/2022,0
14,36,1085,226,CB-tepary,0.427835143,0.457231909,33.20555246,27.62,300.29,0,26,1,7/11/2022,0
14,36,1085,226,CB-tepary,0.546623519,0.67678926,27.62498238,46.17,792.52,2,22,1,7/25/2022,0
15,36,1086,198,CB-tepary,0.111968054,0.05479562,38.34219932,9.91,26.95,0,5,0,6/20/2022,0
15,36,1086,198,CB-tepary,0.403548876,0.458169291,30.72623236,28.87,321.03,1,23,0,7/11/2022,0
15,36,1086,198,CB-tepary,0.591676933,0.673919594,26.39964321,49.85,853.49,2,20,2,7/25/2022,0
16,36,1087,54,CB-tepary,0.1155371,0.027384021,37.99765607,9.25,19.67,0,3,0,6/20/2022,0
16,36,1087,54,CB-tepary,0.295794281,0.188320303,34.22740168,23.01,211.42,1,26,0,7/11/2022,0
16,36,1087,54,CB-tepary,0.318270958,0.416990417,27.52357656,40.24,847.01,1,33,1,7/25/2022,0
17,36,1088,296,CB-tepary,0.109275942,0.043492268,38.3011223,7.44,35.42,0,5,0,6/20/2022,0
17,36,1088,296,CB-tepary,0.23329623,0.223951111,31.31784793,22.88,291.12,0,28,1,7/11/2022,0
17,36,1088,296,CB-tepary,0.428511196,0.393826446,28.93411794,38.34,770.41,1,28,2,7/25/2022,0
17,37,1089,Check1,CB-tepary,0.086282206,0.064110825,37.60819343,10.18,52.69,0,7,0,6/20/2022,0
17,37,1089,Check1,CB-tepary,0.334786246,0.53792455,29.32391493,30.27,385.79,1,46,1,7/11/2022,0
17,37,1089,Check1,CB-tepary,0.531715117,0.769530664,26.88239977,48.32,1076.74,1,56,1,7/25/2022,0
16,37,1090,178,CB-tepary,0.112452023,0.0648241,38.05432672,7.87,29.14,0,5,0,6/20/2022,0
16,37,1090,178,CB-tepary,0.367778331,0.383881702,32.10300252,27.19,209.51,1,19,1,7/11/2022,0
16,37,1090,178,CB-tepary,0.529373586,0.63716222,27.75965898,45.9,685.05,1,21,2,7/25/2022,0
15,37,1091,11,CB-tepary,0.106326684,0.117630477,37.14097162,11.51,75.11,0,8,0,6/20/2022,0
15,37,1091,11,CB-tepary,0.482064264,0.593246157,31.21359695,34.96,303.6,1,18,1,7/11/2022,0
15,37,1091,11,CB-tepary,0.563680328,0.751580656,26.68613934,51.3,751.56,1,18,2,7/25/2022,0
14,37,1092,247,CB-tepary,0.114334401,0.059681057,37.36657631,11.25,51.8,0,6,0,6/20/2022,0
14,37,1092,247,CB-tepary,0.365202764,0.3636385,31.43218008,28.68,238.4,1,21,1,7/11/2022,0
14,37,1092,247,CB-tepary,0.545302629,0.553863291,27.98815147,40.03,718.64,1,26,2,7/25/2022,0
14,38,1093,110,CB-tepary,0.127954982,0.051546392,37.06370142,10.26,45.8,0,7,0,6/20/2022,0
14,38,1093,110,CB-tepary,0.414998925,0.335597603,32.90913132,31.35,265.45,0,16,0,7/11/2022,0
14,38,1093,110,CB-tepary,0.678117696,0.499784166,27.36887612,54.53,719.49,1,14,2,7/25/2022,0
15,38,1094,245,CB-tepary,0.088221278,0.049981949,37.22273758,10.45,39.94,0,5,0,6/20/2022,0
15,38,1094,245,CB-tepary,0.382885553,0.343513794,31.13211219,29.7,262.77,1,22,1,7/11/2022,0
15,38,1094,245,CB-tepary,0.421755031,0.472330139,27.95237579,34.46,1090.45,0,49,0,7/25/2022,0
16,38,1095,60,CB-tepary,0.105170496,0.047855911,37.50159736,9.58,41.71,0,6,0,6/20/2022,0
16,38,1095,60,CB-tepary,0.296346149,0.384046674,30.61681727,26.12,318.2,0,23,1,7/11/2022,0
16,38,1095,60,CB-tepary,0.539740305,0.660425275,27.11446185,37.81,947.75,1,25,1,7/25/2022,0
17,38,1096,Check2,CB-tepary,0.093249798,0.107064062,36.22264858,12.17,70.63,0,10,0,6/20/2022,0
17,38,1096,Check2,CB-tepary,0.530409096,0.575179222,30.08342771,35.27,340.63,0,27,1,7/11/2022,0
17,38,1096,Check2,CB-tepary,0.387785882,0.758331175,26.21728792,36.95,878.7,1,32,3,7/25/2022,0
17,39,1097,21,CB-tepary,0.062324762,0.038096005,37.21985248,7.99,28.28,0,4,0,6/20/2022,0
17,39,1097,21,CB-tepary,0.290122516,0.239196663,31.80819933,29.52,169.18,0,21,0,7/11/2022,0
17,39,1097,21,CB-tepary,0.437403223,0.507143928,26.69893987,40.81,643.57,1,25,2,7/25/2022,0
16,39,1098,161,CB-tepary,0.130738933,0.040835974,36.80885337,6.23,41.02,0,5,0,6/20/2022,0
16,39,1098,161,CB-tepary,0.399312845,0.28337585,32.32363498,30.8,297.2,1,31,0,7/11/2022,0
16,39,1098,161,CB-tepary,0.500369805,0.50658698,27.38137312,41.81,877.27,2,25,2,7/25/2022,0
15,39,1099,49,CB-tepary,0.109233432,0.065185547,36.42298147,9.41,59.36,0,7,0,6/20/2022,0
15,39,1099,49,CB-tepary,0.406693868,0.381831002,32.53404377,32.1,221.53,1,23,1,7/11/2022,0
15,39,1099,49,CB-tepary,0.557240683,0.620739884,27.97574812,46.92,654.39,2,24,2,7/25/2022,0
14,39,1100,315,CB-tepary,0.080491802,0.050620168,37.39935127,6.96,34.49,0,5,0,6/20/2022,0
14,39,1100,315,CB-tepary,0.389171824,0.224489796,32.31355281,25.01,117.96,1,22,1,7/11/2022,0
14,39,1100,315,CB-tepary,0.331758121,0.360485194,28.72943885,21.62,405.42,1,28,1,7/25/2022,0
18,36,1101,98,CB-tepary,0.091890365,0.029724417,38.43555607,7.45,16.71,0,3,0,6/20/2022,0
18,36,1101,98,CB-tepary,0.183482707,0.253188776,30.6055374,22,234.3,0,29,1,7/11/2022,0
18,36,1101,98,CB-tepary,0.278847699,0.453676927,29.37872486,41.08,683.15,1,27,1,7/25/2022,0
19,36,1102,Check2,CB-tepary,0.102078691,0.080581508,37.12904798,9.15,54.22,0,7,0,6/20/2022,0
19,36,1102,Check2,CB-tepary,0.495500478,0.503515186,31.27547756,33.71,310.43,1,29,1,7/11/2022,0
19,36,1102,Check2,CB-tepary,0.488608219,0.725981621,26.32938827,39.05,865.72,1,32,3,7/25/2022,0
20,36,1103,148,CB-tepary,0.096067148,0.014859858,38.06953185,6.37,9.35,0,2,0,6/20/2022,0
20,36,1103,148,CB-tepary,0.184441049,0.141685414,30.77433119,19.83,232.05,0,18,0,7/11/2022,0
20,36,1103,148,CB-tepary,0.087150157,0.192178192,31.22253969,10.04,461.78,1,16,1,7/25/2022,0
21,36,1104,280,CB-tepary,0.123568147,0.061414417,37.74449249,9.61,37.66,0,6,0,6/20/2022,0
21,36,1104,280,CB-tepary,0.351290905,0.334880015,33.43135205,27.66,233.38,1,23,1,7/11/2022,0
21,36,1104,280,CB-tepary,0.348690495,0.54985755,27.02355541,39.41,622.15,1,20,2,7/25/2022,0
21,37,1105,158,CB-tepary,0.136749461,0.068903028,37.14004396,10.14,65.6,0,7,0,6/20/2022,0
21,37,1105,158,CB-tepary,0.438166249,0.394652305,31.0638352,30.79,310.89,1,26,0,7/11/2022,0
21,37,1105,158,CB-tepary,0.467005268,0.661461346,27.11516702,39.45,936.94,2,34,2,7/25/2022,0
20,37,1106,335,CB-tepary,0.085893568,0.075173493,37.19382738,10.84,62.18,0,9,0,6/20/2022,0
20,37,1106,335,CB-tepary,0.380622925,0.617389244,30.58104556,32.02,464.91,0,50,1,7/11/2022,0
20,37,1106,335,CB-tepary,0.442367941,0.868363118,25.44967074,41.47,1238.37,1,61,3,7/25/2022,0
19,37,1107,176,CB-tepary,0.123049381,0.051867303,37.84610753,8.91,40.21,0,6,0,6/20/2022,0
19,37,1107,176,CB-tepary,0.364435955,0.256608549,31.77460545,24.86,205.1,1,18,1,7/11/2022,0
19,37,1107,176,CB-tepary,0.537274003,0.504273504,27.9888783,42.06,725.62,1,28,2,7/25/2022,0
18,37,1108,Check1,CB-tepary,0.114309746,0.122708492,36.69092854,13.46,73.88,0,11,0,6/20/2022,0
18,37,1108,Check1,CB-tepary,0.452947806,0.636764154,29.53855514,32.4,353.8,1,38,1,7/11/2022,0
18,37,1108,Check1,CB-tepary,0.53081187,0.788873894,26.50388701,48.23,836.3,1,45,1,7/25/2022,0
18,38,1109,242,CB-tepary,0.084906162,0.075265786,36.55602431,12.03,55.55,0,7,0,6/20/2022,0
18,38,1109,242,CB-tepary,0.47208939,0.491493251,31.81841381,33.79,319.78,1,23,1,7/11/2022,0
18,38,1109,242,CB-tepary,0.539841951,0.633565771,26.48859759,46.17,840.44,1,22,2,7/25/2022,0
19,38,1110,160,CB-tepary,0.090417743,0.078970683,37.48671495,10.45,60.38,0,7,0,6/20/2022,0
19,38,1110,160,CB-tepary,0.423629037,0.467402512,32.39054802,32.55,331.29,1,24,1,7/11/2022,0
19,38,1110,160,CB-tepary,0.57190001,0.707696624,26.60185543,47.36,827.81,2,25,3,7/25/2022,0
20,38,1111,202,CB-tepary,0.122964167,0.083436961,36.80485585,10.8,48.01,0,7,0,6/20/2022,0
20,38,1111,202,CB-tepary,0.467545205,0.512680691,31.16544821,34.99,350.18,1,18,0,7/11/2022,0
20,38,1111,202,CB-tepary,0.619521651,0.657745215,26.54006538,51,752.27,1,16,2,7/25/2022,0
21,38,1112,2,CB-tepary,0.163128798,0.07357442,36.31441173,12.98,78.09,0,8,0,6/20/2022,0
21,38,1112,2,CB-tepary,0.480937044,0.364748677,32.02974475,33.63,304.55,1,20,1,7/11/2022,0
21,38,1112,2,CB-tepary,0.60629967,0.541612708,26.66926436,50.93,812.03,1,17,3,7/25/2022,0
21,39,1113,18,CB-tepary,0.09009819,0.04490174,36.77785767,6.2,39.07,0,4,0,6/20/2022,0
21,39,1113,18,CB-tepary,0.381321479,0.361525122,33.35162434,31.11,249.86,1,25,1,7/11/2022,0
21,39,1113,18,CB-tepary,0.526675481,0.659774436,27.26576239,41.42,872.63,1,22,2,7/25/2022,0
20,39,1114,174,CB-tepary,0.094142061,0.026256443,37.16621787,6.28,33.25,0,4,0,6/20/2022,0
20,39,1114,174,CB-tepary,0.305220126,0.184193122,33.12889529,29.07,162.28,1,20,1,7/11/2022,0
20,39,1114,174,CB-tepary,0.482612669,0.32388664,29.2481023,35.48,596.25,1,31,1,7/25/2022,0
19,39,1115,256,CB-tepary,0.076861401,0.054888853,36.99255911,8.65,32.31,0,5,0,6/20/2022,0
19,39,1115,256,CB-tepary,0.262231009,0.25970805,32.16682183,28.05,110.18,0,22,1,7/11/2022,0
19,39,1115,256,CB-tepary,0.414942417,0.449461722,28.46497906,36.53,417.35,1,28,2,7/25/2022,0
18,39,1116,266,CB-tepary,0.528530467,0.620204357,27.55653564,46.52,808.44,2,31,2,7/25/2022,0
22,36,1117,206,CB-tepary,0.061776379,0.045022552,39.04227063,7.72,18.43,0,3,0,6/20/2022,0
22,36,1117,206,CB-tepary,0.169075031,0.510889078,31.42867724,19.67,627.22,0,17,1,7/11/2022,0
22,36,1117,206,CB-tepary,0.342694693,0.562844353,28.31823428,30.13,956.17,1,29,2,7/25/2022,0
23,36,1118,112,CB-tepary,0.086570978,0.058967468,38.674889,7.88,30.74,0,4,0,6/20/2022,0
23,36,1118,112,CB-tepary,0.298018079,0.705544619,32.84632683,27.23,524.92,0,14,1,7/11/2022,0
23,36,1118,112,CB-tepary,0.371919976,0.796052632,26.67188002,36.72,1166.48,1,21,2,7/25/2022,0
24,36,1119,340,CB-tepary,0.06005619,0.035438144,39.29006301,8.84,22.83,0,3,0,6/20/2022,0
24,36,1119,340,CB-tepary,0.125927816,0.610986127,31.31488924,15.35,964.96,1,11,1,7/11/2022,0
24,36,1119,340,CB-tepary,0.262774625,0.610916861,28.94837615,22.15,843.82,1,36,1,7/25/2022,0
25,36,1120,52,CB-tepary,0.059950671,0.068073328,39.00434358,9.41,28.09,0,5,0,6/20/2022,0
25,36,1120,52,CB-tepary,0.228510313,0.877390326,31.11959607,22.91,941.76,1,15,1,7/11/2022,0
25,36,1120,52,CB-tepary,0.252966937,0.831153414,28.14760809,33.47,1163.49,1,25,2,7/25/2022,0
25,37,1121,Check2,CB-tepary,0.129301623,0.089895303,36.26548428,11.83,66.67,0,8,0,6/20/2022,0
25,37,1121,Check2,CB-tepary,0.531868833,0.662921612,30.46804919,34.5,328.36,1,23,1,7/11/2022,0
25,37,1121,Check2,CB-tepary,0.37994802,0.801588326,26.26950355,34.5,831.7,1,31,2,7/25/2022,0
24,37,1122,168,CB-tepary,0.098099934,0.073970075,37.73598626,8.55,57.56,0,8,0,6/20/2022,0
24,37,1122,168,CB-tepary,0.411787179,0.411347019,33.04801283,31.91,259.51,1,21,1,7/11/2022,0
23,37,1123,58,CB-tepary,0.111647239,0.033294557,38.26440923,9.32,36.88,0,5,0,6/20/2022,0
23,37,1123,58,CB-tepary,0.379477801,0.206458568,35.72804591,29.56,179.11,0,23,1,7/11/2022,0
23,37,1123,58,CB-tepary,0.519599056,0.32018907,28.0696029,39.61,605.62,1,28,1,7/25/2022,0
22,37,1124,48,CB-tepary,0.14647724,0.066325709,37.33979566,10.39,61.64,0,6,0,6/20/2022,0
22,37,1124,48,CB-tepary,0.437208028,0.349479753,33.39213277,32.45,277.73,1,24,0,7/11/2022,0
22,37,1124,48,CB-tepary,0.573261372,0.56693354,27.58876579,39.89,904.85,1,32,2,7/25/2022,0
22,38,1125,100,CB-tepary,0.116403828,0.062419459,37.61033602,10.48,41.78,0,6,0,6/20/2022,0
22,38,1125,100,CB-tepary,0.362673288,0.390302775,31.25182726,31.18,240.7,0,21,0,7/11/2022,0
22,38,1125,100,CB-tepary,0.654667136,0.665889666,27.02234976,52.15,661.74,1,20,2,7/25/2022,0
23,38,1126,211,CB-tepary,0.098960073,0.032211481,38.41308133,9.32,21.29,0,4,0,6/20/2022,0
23,38,1126,211,CB-tepary,0.300840428,0.248828271,33.34821337,28.56,252.01,0,20,1,7/11/2022,0
23,38,1126,211,CB-tepary,0.515982737,0.488335055,27.29054745,44.46,839.53,1,25,3,7/25/2022,0
24,38,1127,223,CB-tepary,0.377490498,0.377577803,31.15967043,30.15,236.5,1,18,0,7/11/2022,0
25,38,1128,243,CB-tepary,0.091516782,0.085132088,37.49830313,11.47,63.02,0,8,0,6/20/2022,0
25,38,1128,243,CB-tepary,0.451894781,0.421624163,31.48135833,31.34,286.05,1,24,1,7/11/2022,0
25,38,1128,243,CB-tepary,0.496963324,0.639557973,27.04966231,41.6,664.31,1,27,3,7/25/2022,0
25,39,1129,199,CB-tepary,0.100650325,0.052794781,36.90545115,7.99,46.26,0,6,0,6/20/2022,0
25,39,1129,199,CB-tepary,0.398346827,0.30265748,32.99487205,30.96,281.15,1,23,0,7/11/2022,0
25,39,1129,199,CB-tepary,0.525520921,0.588815789,26.90392067,44.38,1010.49,1,25,2,7/25/2022,0
24,39,1130,Check1,CB-tepary,0.53676506,0.750172667,26.57007418,44.65,947.99,1,51,1,7/25/2022,0
23,39,1131,111,CB-tepary,0.280194906,0.303758905,33.1439316,29.73,206.1,0,20,1,7/11/2022,0
23,39,1131,111,CB-tepary,0.564850689,0.642460853,27.54581469,43.01,738.48,1,19,2,7/25/2022,0
22,39,1132,185,CB-tepary,0.441694936,0.483970754,31.05044549,31.24,213.9,1,23,1,7/11/2022,0
22,39,1132,185,CB-tepary,0.529995177,0.702054281,26.75381617,44.87,648.48,1,25,2,7/25/2022,0
26,36,1133,Check2,CB-tepary,0.082239941,0.119039948,37.59646188,10.57,66.58,0,9,0,6/20/2022,0
26,36,1133,Check2,CB-tepary,0.481813958,0.824475624,30.73087291,32.43,507.59,1,24,1,7/11/2022,0
26,36,1133,Check2,CB-tepary,0.408778003,0.88591136,26.22360343,38.87,978.48,1,34,3,7/25/2022,0
27,36,1134,318,CB-tepary,0.103419086,0.062540271,38.79204681,9.31,43.47,0,5,0,6/20/2022,0
27,36,1134,318,CB-tepary,0.356897687,0.323092426,31.34981419,27.23,252.3,1,17,1,7/11/2022,0
27,36,1134,318,CB-tepary,0.603246349,0.608434775,28.88242282,42.81,699.7,2,24,2,7/25/2022,0
28,36,1135,Check1,CB-tepary,0.069866137,0.050703999,38.97541463,9.08,34.9,0,8,0,6/20/2022,0
28,36,1135,Check1,CB-tepary,0.27748322,0.385147169,32.60507093,25.09,686.02,0,33,1,7/11/2022,0
28,36,1135,Check1,CB-tepary,0.467647948,0.685778237,29.22787282,39.91,1049.01,1,57,2,7/25/2022,0
29,36,1136,289,CB-tepary,0.078333437,0.049420354,38.75691098,7.89,33.67,0,6,0,6/20/2022,0
29,36,1136,289,CB-tepary,0.32433237,0.366927268,33.11627718,21.31,325.29,0,24,1,7/11/2022,0
29,36,1136,289,CB-tepary,0.305970967,0.389542232,34.14415565,29.12,464.54,1,26,2,7/25/2022,0
29,37,1137,79,CB-tepary,0.061421196,0.036864696,39.0831722,7.23,31.54,0,5,0,6/20/2022,0
29,37,1137,79,CB-tepary,0.392289382,0.379850956,31.13512769,31.3,255.22,0,31,1,7/11/2022,0
29,37,1137,79,CB-tepary,0.558554382,0.621768095,29.0817081,43.62,639.63,1,32,2,7/25/2022,0
28,37,1138,187,CB-tepary,0.045176011,0.036404639,38.52379545,7.27,30.93,0,5,0,6/20/2022,0
28,37,1138,187,CB-tepary,0.334077202,0.413784214,33.17025743,30.57,313.51,0,38,1,7/11/2022,0
28,37,1138,187,CB-tepary,0.485447213,0.443865345,34.13205955,33.59,606.14,1,32,2,7/25/2022,0
27,37,1139,225,CB-tepary,0.09388325,0.055999037,37.61673253,9.36,42.19,0,6,0,6/20/2022,0
27,37,1139,225,CB-tepary,0.42051679,0.366780045,33.00375025,31.29,234.47,1,20,0,7/11/2022,0
27,37,1139,225,CB-tepary,0.538835288,0.512698003,31.45821657,37.56,590.45,1,19,1,7/25/2022,0
